State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn
NJ,-0.9456054219064239,-0.5101672105171906,No,No,-0.5910858161891493,0.7703208421104112,0.49386011543843217,0.7706820214979644,-0.26136057032729915,0.03911118229715666,-0.2613729115302927,0.4461119059421017,0.48853494973208667,0.4446870150947083,-0.4036774884767852,-1.1081395644452652,-0.4099308105341315,-0.41814211732681283,False
MS,-0.4055143257917139,1.7594862040312478,No,Yes,2.2313775386003147,1.4294948313786877,1.0464469680493602,1.4290034165435679,0.22906387356649494,0.03911118229715666,0.229764849370738,-0.923687763234786,0.03999609258080607,-0.9238649497491146,0.8805664456419934,0.24776058560728534,0.8811805544409905,0.3863684002047146,False
ME,1.1902093672744745,-0.5101672105171906,No,Yes,1.29055642033716,0.25783117462985494,-0.15919707401084632,0.25829918813722746,-0.54913028533936,0.5820361470800581,-0.5498567419624509,0.454351302448429,1.1862620608563008,0.45384120883948287,1.1374152324657496,0.24776058560728534,1.1394028274360148,-1.2226526348583402,False
NM,-0.3809647305137726,1.7594862040312478,Yes,No,-0.5910858161891493,-0.27095675082711435,0.8957414627918343,-0.27112756483633993,-0.08910405077782595,1.0163761189063794,-0.08971311160371848,-1.3727348728296156,-0.6078933677488214,-1.3724204432430762,0.2567908204985869,0.6997273022914688,0.25601084087408954,-0.41814211732681283,False
TX,-0.3073159446799485,-0.5101672105171906,No,No,-0.5910858161891493,-1.3158561788705099,-0.661548758202599,-1.3161328860980506,-1.3232713496675812,0.4191586576451877,-1.3223258416320325,-0.8248150051588606,1.0367491084725406,-0.8231688185565922,0.2567908204985869,0.24776058560728534,0.25601084087408954,0.3863684002047146,False
LA,0.134576770322996,1.7594862040312478,No,Yes,1.5800398413412076,1.7083761345306518,-0.10896190559167104,1.7080976002036785,0.3486301636067176,0.6906211400366384,0.3489730437641919,-0.4499224641209752,-0.25902981218671434,-0.4478468750208285,-0.18352138548499405,0.6997273022914688,-0.1788898294333203,0.3863684002047146,False
TN,-1.7066428755226062,-0.5101672105171906,No,Yes,1.9418941175962672,0.08217217199517693,1.1469173048877106,0.08253376712990665,1.1774880047330065,-1.698248705008128,1.1786620767426312,2.4318064639669434,0.13967139416997953,2.431147057710825,1.7244981737771912,0.24776058560728534,1.723800603161596,-1.2226526348583402,False
WI,1.1411101767185918,-0.5101672105171906,Yes,Yes,1.4352981308391837,-1.0025674422127846,-0.2094322424300216,-1.0029508632122779,-0.7294929940441027,0.09340367877544681,-0.7286690335526318,-1.1234931285132197,-1.1561075264892755,-1.1252572121341584,-0.5504482238046451,-0.6561728477610816,-0.5458372700051971,2.799899952799297,True
MT,0.08547757976711329,1.7594862040312478,No,No,-0.5910858161891493,-0.23292748221548307,0.2929194417617311,-0.23277874570746987,-0.11544916553245149,-1.5896637120515478,-0.1159389143702782,0.05062087363839843,-1.056432224900102,0.05105668406939431,0.14671276900269137,-0.20420613107689814,0.14728567329723707,-0.41814211732681283,False
ND,1.5830028917215364,-0.6774048305365493,Yes,No,-0.5910858161891493,0.6670985415931258,-0.058726737172495776,0.6673532588451756,0.8106829454570695,-0.558106278964035,0.8115008380107925,-0.635308885513336,0.03999609258080607,-0.6355078467887105,-0.07344333398909912,-0.20420613107689814,-0.07016466185646784,0.3863684002047146,False
WI,-1.6575436849667233,1.7594862040312478,No,Yes,1.3629272755881718,1.0763659085563966,-0.7117839266217743,1.0764073295531238,-1.2341032689596185,0.03911118229715666,-1.2341117777808763,1.8365100663848066,-1.604646383640556,1.836124464300467,-0.3302921208128546,-0.20420613107689814,-0.3283869348514921,-0.41814211732681283,False
MO,0.11002717504505465,-0.5101672105171906,No,Yes,1.0010729993331124,1.789867424412719,-0.9127246002984754,1.790121463340428,-1.199651965049724,1.613593580167571,-1.200733483350709,0.8168847487268232,1.3856126640346478,0.8154318617580844,0.33017618816251687,2.0556274523440194,0.323964070609622,-0.41814211732681283,False
AZ,-0.25821675412406575,-0.5101672105171906,Yes,Yes,2.665602670106386,1.789867424412719,-0.661548758202599,1.790121463340428,-0.0992367872219126,0.14769617525373696,-0.09924976715519544,-2.1719563339433483,-1.205945177283862,-2.1734123959108653,-1.0274531136201916,-0.6561728477610816,-1.0215098781539262,-1.2226526348583402,False
VT,-1.5838948991328994,-0.5101672105171906,No,No,-0.5910858161891493,-0.8051774289428882,-0.7620190950409496,-0.8048152977131158,1.6902044688037916,-1.3182012296600971,1.6912573126344828,-0.67444601891839,-1.1561075264892755,-0.6721246217678095,1.394264019289505,-0.6561728477610816,1.3976251004310392,0.3863684002047146,False
VA,-0.8474070407946585,-0.6774048305365493,Yes,No,-0.5910858161891493,-0.611409250778862,1.2473876417260612,-0.6109407121171613,0.3344443325849965,1.3421310977761203,0.3346680604369769,-0.02559354404512742,1.0367491084725406,-0.026753962761190877,1.5410347546173655,1.1516940189756524,1.547122205849211,-0.41814211732681283,True
NE,0.5028206994921164,1.7594862040312478,No,No,-0.5910858161891493,0.21255823580648425,0.8455062943726591,0.21249365417774374,0.7924440198577134,0.7449136365149286,0.7924275269078404,-1.1008347881208196,0.3888596481429132,-1.1023717277722216,0.6604103426502029,-0.20420613107689814,0.6637302192872857,-0.41814211732681283,False
WA,-0.6755598738490689,1.7594862040312478,No,Yes,2.3761192491023384,-0.9301307400953914,0.6948007891151332,-0.9305142048577455,0.01019676637422343,0.527743650601768,0.010421771686782372,-0.5776331099690463,-1.604646383640556,-0.5760055874476745,0.7704883941460985,-0.20420613107689814,0.7724553868641381,-0.41814211732681283,False
NM,1.2393085578303573,-0.6774048305365493,No,No,-0.5910858161891493,0.055008408701154525,1.2976228101452365,0.05483739775905584,0.10341794165982057,-1.4810787190949675,0.10340416331367656,0.1309549895750882,1.1862620608563008,0.12886733089997948,1.761190857609156,-0.6561728477610816,1.7645725410029158,-0.41814211732681283,False
FL,0.9938126050509437,-0.5101672105171906,No,No,-0.5910858161891493,-1.1438190113417013,0.7952711259534838,-1.143563200018135,1.7185761308472338,1.9393485590373118,1.7174831154010426,0.47906949196741017,-0.009841558213780662,0.48130379007380647,0.6971030264821679,-0.20420613107689814,0.6909115111814987,-1.2226526348583402,False
SC,-0.3809647305137726,-0.6774048305365493,No,No,-0.5910858161891493,2.539587291327737,0.24268427334255585,2.540053926304999,0.03451533384003118,-0.3952287895291645,0.034263410565473496,-0.2789549866146873,1.3856126640346478,-0.2784942907424955,-0.3302921208128546,-0.20420613107689814,-0.3283869348514921,0.3863684002047146,True
IN,-0.06181999190053488,1.7594862040312478,No,No,-0.5910858161891493,0.6145819325580156,0.2929194417617311,0.6140910100550783,0.2574355356099377,-0.8838612578337759,0.2583748160251663,-1.2635628691207808,1.335775013240061,-1.2625701183057794,-0.03675065015713415,-0.6561728477610816,-0.04298336996225473,-1.2226526348583402,False
ND,-0.7983078502387757,-0.5101672105171906,No,Yes,1.6524106965922194,-1.0206766177421327,-0.008491568753320503,-1.0210600278009112,-0.1316615438429898,0.09340367877544681,-0.13262806158536183,1.0908446825622005,-1.2557828280784489,1.0900576741013261,-5.7966325168526904e-05,-0.20420613107689814,-0.0022114321209353595,-0.41814211732681283,False
MA,0.8219654381053542,-0.6774048305365493,Yes,No,-0.5910858161891493,0.31396961877083446,-0.6113135897834238,0.31369192687892905,0.17232054947960998,-0.23235130009429408,0.17254491606187963,-2.6230632926647592,-0.8072439709271684,-2.6219678894048273,0.2567908204985869,-0.20420613107689814,0.25601084087408954,1.190878917736242,True
WY,0.036378389211230565,-0.6774048305365493,No,No,-0.5910858161891493,0.02422281030126216,1.599033820660288,0.02394529346079946,-1.66575784147771,-0.12376630713771379,-1.6656454414851796,0.31634141096744894,0.5882102513212601,0.3165283026678615,0.8805664456419934,-1.1081395644452652,0.8811805544409905,-0.41814211732681283,False
CA,-0.6755598738490689,1.7594862040312478,No,Yes,2.1590066833493027,-0.33796070028570324,1.5487986522411128,-0.3382379983118629,-1.1388555463852041,0.6906211400366384,-1.138745222266113,3.0085642194098434,0.7377232037050203,3.007861263631633,1.027337180969854,-0.6561728477610816,1.0306776598591625,1.190878917736242,False
NE,0.6010190806038819,1.7594862040312478,Yes,No,-0.5910858161891493,-0.024671963627977963,0.644565620695958,-0.025055975426090213,0.13381615099208055,0.9620836224280892,0.13439829385597435,1.0331689070179106,0.239346695759153,1.0351325116326782,-1.0641457974521566,-0.20420613107689814,-1.0622818159952456,0.3863684002047146,False
ID,0.47827110421417507,1.7594862040312478,No,Yes,1.7971524070942433,1.6033429164604316,-0.25966741084919687,1.6037035925750873,0.3547098054731698,0.527743650601768,0.35374137153992996,-0.614710394247518,0.18950904496456625,-0.6126223624267734,0.550332291154308,1.6036607356598358,0.5550050517104332,1.9953894352677697,False
VT,0.5273702947700578,-0.5101672105171906,No,No,-0.5910858161891493,-0.06994490245134864,-1.4653114529094033,-0.06979626440977219,0.6222140475970575,1.8307635660807315,0.6231518908691356,-0.4190247272222484,-0.45838041536506124,-0.42038429378650405,0.6237176588182379,-1.1081395644452652,0.6229582814459663,-1.2226526348583402,False
MO,1.5830028917215364,-0.5101672105171906,Yes,No,-0.5910858161891493,1.1325043526973766,-0.5108432529450732,1.1328653132706263,-2.879659667479292,0.25628116821031727,-2.8791848604105406,-0.474640653639957,0.48853494973208667,-0.47530945625515253,0.14671276900269137,-0.6561728477610816,0.14728567329723707,0.3863684002047146,False
VA,-0.33186553995788987,-0.5101672105171906,No,Yes,1.7247815518432315,0.5004941267231219,0.5943304522767827,0.5001097976442699,0.9505147083854655,0.20198867173202711,0.9497823435071996,0.5037876814863913,-0.4085427645704745,0.5041892744357436,-0.5871409076366108,1.1516940189756524,-0.5866092078465164,-0.41814211732681283,False
VT,-0.7246590644049516,-0.6774048305365493,No,No,-0.5910858161891493,0.5566325708641013,-0.3099025792683721,0.5565677813617732,-0.2856791377931069,0.20198867173202711,-0.28521455040898297,-1.3088795499055803,-0.5580557169542347,-1.3083410870296532,1.1741079162977146,-0.6561728477610816,1.1801747652773342,-1.2226526348583402,False
MS,-2.49222992441673,-0.5101672105171906,No,No,-0.5910858161891493,-0.6784132002374504,0.2929194417617311,-0.6780511455926839,-1.8319347191607314,-1.8611261944429986,-1.832536913636015,0.39049597952439313,-1.056432224900102,0.38976185262605945,1.28418596779361,-0.6561728477610816,1.2888999328541868,-0.41814211732681283,False
KY,-1.0438038030181893,-0.6774048305365493,No,No,-0.5910858161891493,-0.8486394502133242,1.6492689890794634,-0.8484903417209956,0.060860448594656724,-0.8295687613554857,0.06048921333203322,0.08769815791687081,0.13967139416997953,0.08767345904849326,-0.8806823782923311,-0.20420613107689814,-0.8856034186828607,-0.41814211732681283,False
WV,-0.6264606832931862,1.7594862040312478,No,No,-0.5910858161891493,-2.074630633550202,-1.6662521265861043,-2.0745873088690368,-0.14584737486471147,-0.7752762648771956,-0.14693304491257683,0.7571491240559513,1.8341515211859283,0.7559296024170491,0.6237176588182379,-1.1081395644452652,0.6229582814459663,-0.41814211732681283,False
DC,-0.6510102785711276,-0.5101672105171906,No,No,-0.5910858161891493,0.7630771718986717,0.9962117996301849,0.7632253066673508,-1.1145369789193957,-0.17805880361600393,-1.1149035833874223,-0.3283913656526497,-1.3056204788730357,-0.3288423563387571,-1.3209945842759125,-1.1081395644452652,-1.32050408899027,0.3863684002047146,False
IA,-0.9701550171843653,1.7594862040312478,No,No,-0.5910858161891493,-0.5208633731321206,-1.0131949371368258,-0.5203948891739956,1.7104699416919649,0.7992061329932187,1.7103306237374358,0.6273786290812985,-0.7574063201325816,0.6277708899902023,-1.3943799519398428,0.24776058560728534,-1.3884573187258027,0.3863684002047146,False
MN,1.1656597719965331,-0.5101672105171906,No,Yes,1.4352981308391837,-0.14238160456874172,-1.3146059476518774,-0.14223292276430458,-0.6686965753795827,-1.1010312437469365,-0.6690649363559049,0.03826177887890783,1.4852879656238211,0.03732539345223251,0.2567908204985869,-0.20420613107689814,0.25601084087408954,-0.41814211732681283,False
VT,-0.03727039662259352,-0.5101672105171906,No,No,-0.5910858161891493,-0.515430620473316,-0.6113135897834238,-0.5150686642949862,0.6303202367523268,-0.6123987754423251,0.6303043825327431,-0.07091022482992648,-1.1561075264892755,-0.07252493148506436,0.47694692349037743,-1.1081395644452652,0.47346117602779386,1.9953894352677697,False
AK,0.7237670569935887,-0.5101672105171906,No,Yes,2.2313775386003147,-0.11883967638058927,-0.41037291610672266,-0.11879753329666148,-0.3181038944141847,-0.34093629305087436,-0.31859284483915024,0.5305657201319548,0.8872361560887805,0.531651855670068,-0.6238335914685756,-0.6561728477610816,-0.6273811456878364,0.3863684002047146,False
CA,1.3620565342200641,1.7594862040312478,No,No,-0.5910858161891493,-0.4774013518616847,1.0966821364685355,-0.4777850901419179,0.43171860244822813,0.6363286435583483,0.43241877983960914,0.43787250943577444,0.787560854499607,0.4401099182223202,-0.6238335914685756,1.6036607356598358,-0.6273811456878364,0.3863684002047146,False
MS,0.28187434199064415,-0.5101672105171906,No,Yes,1.8695232623452551,-0.5045651151557071,0.3933897786000817,-0.5044162145369665,0.37497527836134315,2.2651035379070525,0.37519884653075164,0.1803913686130512,0.13967139416997953,0.17921539649624108,-5.7966325168526904e-05,0.24776058560728534,-0.0022114321209353595,-1.2226526348583402,False
AR,-0.6264606832931862,-0.5101672105171906,No,Yes,1.0734438545841245,0.4968722916172519,-1.415076284490228,0.4969140627168639,-0.3910595968116085,-2.024003683877869,-0.3901177614752227,0.1185958948155976,0.5383726005266734,0.11971313715520496,-1.1742238489480523,-0.6561728477610816,-1.1710069835720982,0.3863684002047146,False
NJ,0.11002717504505465,-0.5101672105171906,No,No,-0.5910858161891493,0.5403343128876879,-0.3099025792683721,0.5405891067247441,-1.0699529385654147,-0.6666912719206153,-1.0696044695179099,0.41315431991679324,0.5383726005266734,0.4126473369879966,-0.9540677459562614,-1.1081395644452652,-0.9535566484183932,1.190878917736242,False
NJ,-1.3383989463534858,1.7594862040312478,No,Yes,1.0010729993331124,-0.5480271364261431,-1.9174279686819808,-0.5480912585448464,1.1329039643790253,1.6678860766458612,1.1333629628731186,1.307128840853288,0.4386972989374999,1.3051812271035326,1.9813469606009466,0.24776058560728534,1.9820228761566208,0.3863684002047146,True
TN,-1.0683533982961306,-0.5101672105171906,No,No,-0.5910858161891493,-0.3868554742149434,-0.3099025792683721,-0.3872392671987522,0.9788863704289077,-1.9154186909212887,0.9783923101616288,1.5172334517646298,-0.15935451059754085,1.515727683233352,-1.9447702094193193,0.24776058560728534,-1.945673802557171,1.190878917736242,False
DE,0.6501182711597646,1.7594862040312478,No,No,-0.5910858161891493,2.753275562574047,0.8455062943726591,2.7531029214653886,-0.2188030772621353,0.20198867173202711,-0.21845796154864935,-0.18008222853876138,-0.8570816217217551,-0.18237525642236124,0.03663471750679645,0.6997273022914688,0.038560505720384615,-1.2226526348583402,True
TX,-1.289299755797603,1.7594862040312478,No,No,-0.5910858161891493,0.1202014406068082,-0.36013774768754736,0.11981734128297458,0.02032950281831009,0.20198867173202711,0.019958427238258483,-0.9875430861588212,1.1862620608563008,-0.9879443059625376,0.47694692349037743,1.6036607356598358,0.47346117602779386,1.190878917736242,False
MI,-1.289299755797603,-0.5101672105171906,No,Yes,1.9418941175962672,0.18720539006539658,-0.2094322424300216,0.18692777475849753,-1.3719084845991971,0.03911118229715666,-1.372393283277283,0.33899975135984844,0.03999609258080607,0.3394137870297987,-0.8806823782923311,-1.1081395644452652,-0.8856034186828607,0.3863684002047146,False
MS,0.3309735325465269,-0.5101672105171906,No,No,-0.5910858161891493,0.6345020256402991,-0.5108432529450732,0.634330664595315,0.26756827205402434,-0.2866437965725842,0.2679114715766433,-1.0637575038423477,-1.205945177283862,-1.0657549527931227,0.3668688719944825,-0.6561728477610816,0.3647360084509414,0.3863684002047146,False
OK,-1.2402005652417203,1.7594862040312478,No,Yes,2.1590066833493027,-0.2347383997684178,-0.661548758202599,-0.23490923565907373,0.4661699063581231,-0.17805880361600393,0.4657970742697764,-0.5714535625893007,-0.7075686693379949,-0.5714284905752872,-0.7706043267964362,-0.6561728477610816,-0.7768782511060083,-1.2226526348583402,False
ND,-2.2221843763593747,1.7594862040312478,Yes,No,-0.5910858161891493,0.6236365203226898,0.7952711259534838,0.6236782148372961,-1.750872827608038,1.3964235942544103,-1.7514753414484663,0.4172740181699566,0.48853494973208667,0.4172244338603839,-0.18352138548499405,-0.20420613107689814,-0.1788898294333203,0.3863684002047146,False
ND,0.06092798448917192,1.7594862040312478,No,No,-0.5910858161891493,1.1614790335443337,-0.9127246002984754,1.1616269276172793,1.0802137348697742,0.03911118229715666,1.080911357339999,-0.6332490363867543,2.5318786323101428,-0.6309307499163229,-2.3850824154029007,-0.20420613107689814,-2.3805744728645806,-1.2226526348583402,False
NY,0.036378389211230565,-0.5101672105171906,No,No,-0.5910858161891493,-0.47196859920288053,-0.41037291610672266,-0.47245886526290803,-0.2005641516627792,-2.5126361521824805,-0.19938465044569628,0.47288994458766453,-0.308867462981301,0.4721495963290319,1.027337180969854,0.24776058560728534,1.0306776598591625,-0.41814211732681283,False
WV,-2.197634781081433,-0.5101672105171906,No,No,-0.5910858161891493,-0.6494385193904932,-1.3648411160710527,-0.6492895312460314,-1.1023776951864919,-0.44952128600745467,-1.1029827639480771,0.3492989969927574,-0.2091921613921276,0.34856798077457324,0.3668688719944825,-0.6561728477610816,0.3647360084509414,-0.41814211732681283,False
DC,1.1165605814406505,-0.5101672105171906,No,Yes,0.20499359157198155,1.2791886744850975,1.398093146983587,1.2788038749554937,1.649673523027445,-0.6666912719206153,1.650726526540709,1.2988894443469612,-0.059679209008367394,1.3006041302311453,0.7337957103141335,-1.5601062811294486,0.7316834490228181,-0.41814211732681283,False
MN,0.3309735325465269,1.7594862040312478,No,No,-0.5910858161891493,0.353809804935401,-0.9629597687176507,0.3541712359594033,0.5796565545318936,-0.2866437965725842,0.5802369408874922,0.5429248148914454,1.4852879656238211,0.5408060494148426,2.2748884312566675,0.24776058560728534,2.2810170869929647,-1.2226526348583402,False
DE,0.6992174617156474,-0.6774048305365493,No,No,-0.5910858161891493,-1.5911156469166032,-1.0634301055560011,-1.590966089854953,0.24730279916585102,0.03911118229715666,0.2464539965858216,-0.4128451798425034,0.3888596481429132,-0.41123010004172955,1.027337180969854,2.0556274523440194,1.0306776598591625,0.3863684002047146,False
VT,0.404622318380351,1.7594862040312478,No,No,-0.5910858161891493,0.1473652039008306,-1.3648411160710527,0.147513710653825,0.2574355356099377,0.6906211400366384,0.2583748160251663,-0.7939172682601339,0.5383726005266734,-0.7957062373222682,-0.1101360178210641,-1.5601062811294486,-0.11093659969778721,0.3863684002047146,False
NY,-0.20911756356818306,1.7594862040312478,Yes,No,-0.5910858161891493,1.1035296718504188,0.3933897786000817,1.1030384539481726,-1.1327759045187518,-0.6666912719206153,-1.131592730602506,-2.1595972391838574,-0.059679209008367394,-2.1596811052937035,-1.1375311651160869,-0.20420613107689814,-1.143825691677885,1.9953894352677697,False
TX,2.810482655618604,-0.6774048305365493,No,No,-0.5910858161891493,-0.10616325351004517,0.6948007891151332,-0.10601459358703838,-0.8936433244383064,1.5050085872109906,-0.8931763418155981,2.2011033617897837,0.33902199734832644,2.2022922140914565,-0.3669848046448196,-0.6561728477610816,-0.3691588726928121,1.9953894352677697,False
OR,1.435705320053888,-0.5101672105171906,No,No,-0.5910858161891493,-0.07537765511015332,0.3933897786000817,-0.07512248928878162,-1.1429086409628384,-0.7752762648771956,-1.1435135500418516,-1.2800416621334352,-1.1062698756946887,-1.2808785057953287,-0.6605262753005406,-1.1081395644452652,-0.6545624375820495,-0.41814211732681283,False
KS,-0.8719566360725998,-0.6774048305365493,No,No,-0.5910858161891493,0.34656613472366155,-0.008491568753320503,0.34671452112878964,-2.133890265194514,1.1792536083412497,-2.1329415635075186,0.05680042101814402,0.9370738068833672,0.05563378094178158,-1.210916532780017,-0.6561728477610816,-1.2117789214134178,-1.2226526348583402,False
ND,0.7237670569935887,-0.5101672105171906,No,Yes,1.6524106965922194,-0.140570687015807,-0.008491568753320503,-0.14010243281270035,0.8653997222551373,0.25628116821031727,0.8663366074317814,-0.5549747695766462,-1.205945177283862,-0.5531201030857377,-5.7966325168526904e-05,2.0556274523440194,-0.0022114321209353595,-0.41814211732681283,False
PA,0.7728662475494714,-0.6774048305365493,No,No,-0.5910858161891493,0.41719191928811994,1.0464469680493602,0.41702068953171784,0.7620458105254534,2.9709059921248246,0.7614333963655425,-0.425204274601994,0.33902199734832644,-0.4249613906588913,-1.9447702094193193,2.0556274523440194,-1.945673802557171,-0.41814211732681283,False
NY,-1.436597327465251,1.7594862040312478,No,No,-0.5910858161891493,-0.7073878810844081,-1.214135610813527,-0.7078780049151385,-0.6707231226684,0.7449136365149286,-0.6714491002437739,0.3307603548535218,-1.1561075264892755,0.3302595932850242,-0.9907604297882268,-0.20420613107689814,-0.9943285862597131,-0.41814211732681283,False
WY,-1.215650969963779,-0.5101672105171906,No,Yes,1.3629272755881718,-2.8315941706769596,0.8957414627918343,-2.8319764866642214,0.07301973232756061,-0.23235130009429408,0.07241003277137878,0.5841217974230811,-1.803996986818903,0.5819999212663288,-1.3943799519398428,1.1516940189756524,-1.3884573187258027,-0.41814211732681283,False
NY,0.134576770322996,-0.5101672105171906,No,No,-0.5910858161891493,-0.5081869502615771,1.0966821364685355,-0.5086771944401742,-1.835987813738366,-0.7752762648771956,-1.834921077523884,0.9610741875875481,-1.2557828280784489,0.9618989616744802,1.8712689091050516,-0.20420613107689814,1.8732977085797684,1.9953894352677697,True
ME,-0.5528118974593621,-0.6774048305365493,No,No,-0.5910858161891493,2.5359654562218674,0.5943304522767827,2.5357929464017914,0.387134562094247,-0.2866437965725842,0.38711966597009717,-0.7609596822348248,1.1364244100617142,-0.7590894623431692,-1.3209945842759125,1.6036607356598358,-1.32050408899027,-1.2226526348583402,True
SD,-0.35641513523583124,-0.5101672105171906,No,No,-0.5910858161891493,0.6037164272404067,0.6948007891151332,0.6034385602970587,0.2695948193428416,-0.8295687613554857,0.2702956354645119,-0.5858725064753729,-1.7541593360243162,-0.5851597811924494,0.550332291154308,-1.5601062811294486,0.5550050517104332,1.190878917736242,False
UT,-0.5037127069034794,1.7594862040312478,Yes,No,-0.5910858161891493,0.48057403364083884,-0.008491568753320503,0.4809353880798348,0.21893113712240828,-0.7209837683989054,0.21784402993139243,-0.5075982396652655,-0.7075686693379949,-0.5073491343618642,0.7704883941460985,0.6997273022914688,0.7724553868641381,1.190878917736242,False
AK,0.3064239372685855,-0.5101672105171906,No,No,-0.5910858161891493,1.1397480229091155,0.19244910492338058,1.1392567831254383,-0.889590229860672,0.4734511541234778,-0.88840801403986,0.6211990817015535,-1.3056204788730357,0.623193793117815,-1.1375311651160869,1.6036607356598358,-1.143825691677885,-1.2226526348583402,False
RI,-0.2336671588461244,-0.5101672105171906,No,No,-0.5910858161891493,-1.5186789447992102,-1.1639004423943518,-1.5185294315004205,0.9464616138078306,1.5593010836892809,0.9473981796193301,0.9981514718660199,0.6878855529104335,0.9985157366535792,1.43095670312147,-0.20420613107689814,1.4248063923252523,-0.41814211732681283,False
AL,-0.749208659682893,-0.5101672105171906,No,No,-0.5910858161891493,0.6435566134049733,-0.41037291610672266,0.6439178693775329,-0.26744021219375136,0.6906211400366384,-0.26852540319389934,-0.3531095551716315,-0.45838041536506124,-0.3517278407006934,0.03663471750679645,0.24776058560728534,0.038560505720384615,1.9953894352677697,False
DE,-0.1109191824564176,-0.5101672105171906,No,Yes,1.5076689860901957,-0.04278113915732623,-0.2094322424300216,-0.0431651400147235,-0.27757294863783805,-0.6123987754423251,-0.2780620587453763,-0.730061945336098,-1.205945177283862,-0.7316268811088452,0.917259129473959,1.1516940189756524,0.9219524922823099,1.190878917736242,False
ID,0.38007272310240964,-0.5101672105171906,No,No,-0.5910858161891493,-0.7580935725665829,0.5440952838576074,-0.75794451877783,-0.32013044170300187,-2.1868811733127393,-0.32097700872701923,0.1680322738535606,2.7312292354884895,0.17006120275146572,-0.8806823782923311,-1.5601062811294486,-0.8856034186828607,-1.2226526348583402,False
MO,-1.1665517794078961,1.7594862040312478,No,No,-0.5910858161891493,0.12201235815974291,-0.058726737172495776,0.12194783123457881,-1.7103418818316913,-0.06947381065942364,-1.710944555354692,0.9960916227394383,-0.6577310185434082,0.9939386397811919,2.495044534248459,0.6997273022914688,2.4984674221466694,-1.2226526348583402,False
IL,0.6746678664377059,-0.5101672105171906,No,No,-0.5910858161891493,-0.4774013518616847,-0.3099025792683721,-0.4777850901419179,1.0781871875809577,-0.17805880361600393,1.0785271934521297,1.3009492934735423,0.13967139416997953,1.3006041302311453,0.5136396073223424,-0.6561728477610816,0.5142331138691139,1.190878917736242,False
FL,0.8219654381053542,-0.6774048305365493,Yes,No,-0.5910858161891493,0.3067259485590951,1.0464469680493602,0.3062352120483154,0.2391966100105816,0.7449136365149286,0.2393015049222141,-1.0060817282980574,0.239346695759153,-1.006252693452087,0.550332291154308,1.1516940189756524,0.5550050517104332,-0.41814211732681283,False
KY,0.11002717504505465,-0.5101672105171906,No,No,-0.5910858161891493,-0.455670341226467,-1.1136652739751765,-0.4554149456500769,-0.8166345274632482,1.28783860129783,-0.8168830974037875,-1.0246203704372936,1.883989171980515,-1.0245610809416366,0.6604103426502029,0.6997273022914688,0.6637302192872857,-0.41814211732681283,False
NY,1.5830028917215364,-0.5101672105171906,No,No,-0.5910858161891493,-0.2872550088035279,-0.8122542634601249,-0.2871062394733694,0.8167625873235211,1.8850560625590218,0.8162691657865315,0.6067801378154807,-0.25902981218671434,0.604885405628266,-0.14682870165302908,0.24776058560728534,-0.15170853753910718,-0.41814211732681283,False
KS,1.3866061294980054,-0.5101672105171906,No,Yes,0.7839604335800768,0.03327739806593629,-1.1639004423943518,0.033532498243016975,-0.1701659423305192,-1.5896637120515478,-0.17077468379126712,0.5326255692585364,0.03999609258080607,0.531651855670068,2.4216591665845275,-0.6561728477610816,2.4169235464640293,-1.2226526348583402,False
PA,0.47827110421417507,-0.5101672105171906,No,No,-0.5910858161891493,-2.664989755806956,-1.967663137101156,-2.664733025463316,-0.44780292089849344,-0.6123987754423251,-0.44733769478408064,1.0681863421698008,-2.1030228915864235,1.0671721897393898,0.8805664456419934,-1.1081395644452652,0.8811805544409905,-0.41814211732681283,False
MI,0.06092798448917192,-0.5101672105171906,No,Yes,1.5076689860901957,-0.05183572692200037,0.5943304522767827,-0.0516870998211389,1.4693108143227018,-0.015181314181133488,1.4695300710626586,0.9548946402078026,0.239346695759153,0.9527447679297056,-0.1101360178210641,0.24776058560728534,-0.11093659969778721,-1.2226526348583402,False
WA,1.435705320053888,-0.5101672105171906,No,No,-0.5910858161891493,-0.5552708066378824,0.7952711259534838,-0.55554797337546,0.3344443325849965,-0.7209837683989054,0.3346680604369769,0.5140869271193003,-1.604646383640556,0.5133434681805181,-2.3116970477389702,0.24776058560728534,-2.3126212431290476,-0.41814211732681283,False
NY,0.47827110421417507,-0.5101672105171906,No,No,-0.5910858161891493,-0.15686894499222054,0.4436249470192569,-0.15714635242553152,-2.2534565552347363,-0.8838612578337759,-2.254533921788842,0.2463065406636681,0.13967139416997953,0.2478718495820509,-0.22021406931695967,1.1516940189756524,-0.21966176727463968,1.190878917736242,False
MD,-1.6084444944108407,-0.5101672105171906,Yes,No,-0.5910858161891493,-1.3701837054585546,-1.2643707792327021,-1.3704603798639496,-1.1246697153634824,-0.6123987754423251,-1.124440238938899,0.742730180169879,0.6380479021158468,0.7421983117998865,-0.25690675314892464,1.6036607356598358,-0.26043370511595965,0.3863684002047146,False
